Tweet text,labels,hashtag,cleaned_text,tokenized_lemmatized_text
"Lament a \nsaddened heart,\nso far &amp; \nyet so near,\nthe years so\ntough &amp; scarred,\nthis lonesome\nroad,\nstill feared! #depression \n\n#poetry #poem ",3,"['depression', 'poetry', 'poem']",lament nsaddened heart nso far amp nyet near nthe years so ntough amp scarred nthis lonesome nroad nstill feared n n,"['lament', 'nsaddened', 'heart', 'nso', 'far', 'amp', 'nyet', 'near', 'nthe', 'year', 'so', 'ntough', 'amp', 'scarred', 'nthis', 'lonesome', 'nroad', 'nstill', 'feared', 'n', 'n']"
Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕 ,0,[],just massive argument alarm today i didn t want up i don t know we re going fix tomorrow morning,"['just', 'massive', 'argument', 'alarm', 'today', 'i', 'didn', 't', 'want', 'up', 'i', 'don', 't', 'know', 'we', 're', 'going', 'fix', 'tomorrow', 'morning']"
"@user awe, I love you kid!! ",1,[],awe i love kid ,"['awe', 'i', 'love', 'kid']"
@user We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop. ,0,['terrorism'],we ignoring rioters like current administration ignores this obviously stop ,"['we', 'ignoring', 'rioter', 'like', 'current', 'administration', 'ignores', 'this', 'obviously', 'stop']"
I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑 ,0,[],i love black people i do but people irritate living hell outta cause i m different ,"['i', 'love', 'black', 'people', 'i', 'do', 'but', 'people', 'irritate', 'living', 'hell', 'outta', 'cause', 'i', 'm', 'different']"
@user @user specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks. ,0,[],specific amp intentional way and intention provoke conversation systemic racism blacks ,"['specific', 'amp', 'intentional', 'way', 'and', 'intention', 'provoke', 'conversation', 'systemic', 'racism', 'black']"
Back on my #bully ,0,['bully'],back,['back']
I gave up on the U20 Rugby bet on the Roosters!  #nrl ,3,['nrl'],i gave u rugby bet roosters ,"['i', 'gave', 'u', 'rugby', 'bet', 'rooster']"
@user @user @user Connor said he's worried that Jack will steal his girls on a night out  ,3,[],connor said he s worried jack steal girls night,"['connor', 'said', 'he', 's', 'worried', 'jack', 'steal', 'girl', 'night']"
Super shitting it about this tattoo  ,0,[],super shitting tattoo,"['super', 'shitting', 'tattoo']"
"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose. ",0,[],and getting offended furious writers style isn t taste ultimately daft i suppose ,"['and', 'getting', 'offended', 'furious', 'writer', 'style', 'isn', 't', 'taste', 'ultimately', 'daft', 'i', 'suppose']"
ethan was with someone in the car when he did his revenge on grayson ,0,[],ethan car revenge grayson,"['ethan', 'car', 'revenge', 'grayson']"
Happy 69th @user May u keep haunting us for many years.  #writing ,1,['writing'],happy th may u haunting years ,"['happy', 'th', 'may', 'u', 'haunting', 'year']"
"@user you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @user ",0,[],criminalized posting pic brown frown get pic jack cookies diesel join,"['criminalized', 'posting', 'pic', 'brown', 'frown', 'get', 'pic', 'jack', 'cooky', 'diesel', 'join']"
"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious ",1,['hilarious'],when wake dream laughing stupid makes laugh,"['when', 'wake', 'dream', 'laughing', 'stupid', 'make', 'laugh']"
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise. ,3,[],it coincidence lacan recorded infants jubilant reactions mirror images noise ,"['it', 'coincidence', 'lacan', 'recorded', 'infant', 'jubilant', 'reaction', 'mirror', 'image', 'noise']"
im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack ,3,[],im tired thisbhuge history test minutes afford freaked oh god anxiety attack,"['im', 'tired', 'thisbhuge', 'history', 'test', 'minute', 'afford', 'freaked', 'oh', 'god', 'anxiety', 'attack']"
@user @user @user @user @user terrorist attack and terrorism already exists in the history of islam. ,0,[],terrorist attack terrorism exists history islam ,"['terrorist', 'attack', 'terrorism', 'exists', 'history', 'islam']"
Vale! Vale! Sip sangria and taste tantalizing tapas @user  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco ,1,"['MinutesFromHoM', 'SilverLake', 'LA', 'Flamenco']",vale vale sip sangria taste tantalizing tapas s fiery flamenco nights ,"['vale', 'vale', 'sip', 'sangria', 'taste', 'tantalizing', 'tapa', 's', 'fiery', 'flamenco', 'night']"
@user @user included for maximum #sadness ,3,['sadness'],included maximum,"['included', 'maximum']"
"@user yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too ",0,[],yeah i ve seen floated online theory probably bitter stan i ignore pets v vets crap,"['yeah', 'i', 've', 'seen', 'floated', 'online', 'theory', 'probably', 'bitter', 'stan', 'i', 'ignore', 'pet', 'v', 'vet', 'crap']"
Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅 ,1,[],dad asked i hungover function today little know i stayed sober night shit faced tonight,"['dad', 'asked', 'i', 'hungover', 'function', 'today', 'little', 'know', 'i', 'stayed', 'sober', 'night', 'shit', 'faced', 'tonight']"
I really wanna go fright night at Thorpe Park next month 👻 ,1,[],i wanna fright night thorpe park month,"['i', 'wanna', 'fright', 'night', 'thorpe', 'park', 'month']"
"Welp, I'm off to get my #anxiety meds now. #Empire ",3,"['anxiety', 'Empire']",welp i m meds now ,"['welp', 'i', 'm', 'med', 'now']"
If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾... ,1,[],if sober better roll dutch u don t smoke nigga better pour cup ,"['if', 'sober', 'better', 'roll', 'dutch', 'u', 'don', 't', 'smoke', 'nigga', 'better', 'pour', 'cup']"
I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins ,0,"['bully', 'stopbullying', 'lovewins']",i want say social media isnt please kind eaxh other ,"['i', 'want', 'say', 'social', 'medium', 'isnt', 'please', 'kind', 'eaxh', 'other']"
"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving ",3,[],yet deaths road rage amp violations road despite widely accepted concept personal accountability driving,"['yet', 'death', 'road', 'rage', 'amp', 'violation', 'road', 'despite', 'widely', 'accepted', 'concept', 'personal', 'accountability', 'driving']"
"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;; ",3,[],my wedding weeks i m actually nervous i want things right i don t want sick canceled ,"['my', 'wedding', 'week', 'i', 'm', 'actually', 'nervous', 'i', 'want', 'thing', 'right', 'i', 'don', 't', 'want', 'sick', 'canceled']"
The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there ,3,[],the snaps insta pics i friends i cali unbelievably depressing cause there s place i d,"['the', 'snap', 'insta', 'pic', 'i', 'friend', 'i', 'cali', 'unbelievably', 'depressing', 'cause', 'there', 's', 'place', 'i', 'd']"
@user @user @user 80s new wave/techno - or jazz / blues depending my mood ,1,[],s new wave techno jazz blues depending mood,"['s', 'new', 'wave', 'techno', 'jazz', 'blue', 'depending', 'mood']"
@user @user @user @user @user Have you read the OT and Pauline Epistles? They have countless horrid rules ,3,[],have read ot pauline epistles they countless horrid rules,"['have', 'read', 'ot', 'pauline', 'epistle', 'they', 'countless', 'horrid', 'rule']"
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums ,1,"['SAW', 'mirth', 'mums']",spent  big little sis tomorrow happy,"['spent', 'big', 'little', 'si', 'tomorrow', 'happy']"
@user @user wow. not heard this in forever. Random but. great  #xph ,1,['xph'],wow heard forever random but great,"['wow', 'heard', 'forever', 'random', 'but', 'great']"
@user yep &amp; I stayed in pjs all day too lol x ,1,[],yep amp i stayed pjs day lol x,"['yep', 'amp', 'i', 'stayed', 'pjs', 'day', 'lol', 'x']"
@user You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞 ,1,['ThisIsUs'],you wonderful your singing prowess phenomenal damn i m elated watch act again ,"['you', 'wonderful', 'your', 'singing', 'prowess', 'phenomenal', 'damn', 'i', 'm', 'elated', 'watch', 'act', 'again']"
"@user snow pig,  that's hilarious. Lmaooo ",1,[],snow pig that s hilarious lmaooo,"['snow', 'pig', 'that', 's', 'hilarious', 'lmaooo']"
@user I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious ,0,['furious'],i ve disconnected whilst holiday i don t house st october,"['i', 've', 'disconnected', 'whilst', 'holiday', 'i', 'don', 't', 'house', 'st', 'october']"
"@user I remember being awestruck looking around thinking, 'You could fit the entire population of our town in here ten times over.' ",2,[],i remember awestruck looking thinking you fit entire population town times over ,"['i', 'remember', 'awestruck', 'looking', 'thinking', 'you', 'fit', 'entire', 'population', 'town', 'time', 'over']"
"Oh that cheery fucking note, good night shit heads X ",0,[],oh cheery fucking note good night shit heads x,"['oh', 'cheery', 'fucking', 'note', 'good', 'night', 'shit', 'head', 'x']"
Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio ,1,"['classicrock', 'klassicrock', 'rocknroll', 'blues', 'onlineradio']",rockin bob dylan singin bob dylan s th dream lpco klassic rock,"['rockin', 'bob', 'dylan', 'singin', 'bob', 'dylan', 's', 'th', 'dream', 'lpco', 'klassic', 'rock']"
"@user  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else. ",0,[],musician i tell people discouraged learning shitty instruments else ,"['musician', 'i', 'tell', 'people', 'discouraged', 'learning', 'shitty', 'instrument', 'else']"
@user I still find you pleasing. ,1,[],i pleasing ,"['i', 'pleasing']"
"@user ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage ",0,['outrage'],ummm blog says with simon stehr faking th i ll expect investigation forthwith this,"['ummm', 'blog', 'say', 'with', 'simon', 'stehr', 'faking', 'th', 'i', 'll', 'expect', 'investigation', 'forthwith', 'this']"
ok yes I get it as much as the next guy -- bikes blues &amp; bbq is frustrating &amp; loud!!! but these ppl are traveling from all over to come -- ,0,[],ok yes i guy bikes blues amp bbq frustrating amp loud ppl traveling come ,"['ok', 'yes', 'i', 'guy', 'bike', 'blue', 'amp', 'bbq', 'frustrating', 'amp', 'loud', 'ppl', 'traveling', 'come']"
@user @user  I'm there... let me know #sober ,2,['sober'],i m there let know,"['i', 'm', 'there', 'let', 'know']"
Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪 ,0,[],omg asked sit reluctantly moved huff biiitttccchhhhhh,"['omg', 'asked', 'sit', 'reluctantly', 'moved', 'huff', 'biiitttccchhhhhh']"
Can't even believe just seeing you set my anxiety off 🖕 ,1,[],can t believe seeing set anxiety,"['can', 't', 'believe', 'seeing', 'set', 'anxiety']"
@user why is there no disabled access at pontefract monkhill? #terrible ,0,['terrible'],disabled access pontefract monkhill ,"['disabled', 'access', 'pontefract', 'monkhill']"
I seriously miss #ahsaftershow with @user and @user I need to talk about the mamasitas and the hunks of horror. ,3,['ahsaftershow'],i seriously miss i need talk mamasitas hunks horror ,"['i', 'seriously', 'miss', 'i', 'need', 'talk', 'mamasitas', 'hunk', 'horror']"
"People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man. ",2,[],people want pine ridge little wound oelrichs starting think transferring i wanna stay cloud decisions man ,"['people', 'want', 'pine', 'ridge', 'little', 'wound', 'oelrichs', 'starting', 'think', 'transferring', 'i', 'wanna', 'stay', 'cloud', 'decision', 'man']"
I genuinely think I have anger issues ,0,[],i genuinely think i anger issues,"['i', 'genuinely', 'think', 'i', 'anger', 'issue']"
having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling ,1,[],having pet store worker ask do want play them exhilarating feeling,"['having', 'pet', 'store', 'worker', 'ask', 'do', 'want', 'play', 'them', 'exhilarating', 'feeling']"
Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values ,0,"['anger', 'innerconflict', 'conflict', 'values']",inner conflict happens odds ourselves honor values priorities ,"['inner', 'conflict', 'happens', 'odds', 'ourselves', 'honor', 'value', 'priority']"
Update: I have yet to hang out with @user but I'm still hopeful!  ,2,[],update i hang i m hopeful ,"['update', 'i', 'hang', 'i', 'm', 'hopeful']"
Watch this amazing live.ly broadcast by @user #lively #musically ,1,"['lively', 'musically']",watch amazing live ly broadcast,"['watch', 'amazing', 'live', 'ly', 'broadcast']"
Chart music is pretty much ALL the same.. #horrific ,0,['horrific'],chart music pretty all same ,"['chart', 'music', 'pretty', 'all', 'same']"
Dreams dashed and divided like million stars in the night sky. ,3,[],dreams dashed divided like million stars night sky ,"['dream', 'dashed', 'divided', 'like', 'million', 'star', 'night', 'sky']"
Drop Snapchat names #bored  #swap #pics ,3,"['bored', 'swap', 'pics']",drop snapchat names,"['drop', 'snapchat', 'name']"
"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not ",0,[],i don t mean offend anyone literally blames white people in cases it s true lot times it s,"['i', 'don', 't', 'mean', 'offend', 'anyone', 'literally', 'blame', 'white', 'people', 'in', 'case', 'it', 's', 'true', 'lot', 'time', 'it', 's']"
